Date,Open,High,Low,Close,Adj Close,Volume
2014-10-10,773000,776000,735000,740000,735645,205304
2014-10-13,739000,770000,723000,756000,751550.8125,143556
2014-10-14,756000,759000,735000,758000,753539,133571
2014-10-15,757000,782000,748000,782000,777397.8125,113563
2014-10-16,765000,795000,765000,785000,780380.125,115895
2014-10-17,785000,798000,766000,766000,761492,73099
2014-10-20,771000,794000,766000,784000,779386.0625,48156
2014-10-21,780000,800000,776000,796000,791315.375,72054
2014-10-22,799000,812000,793000,798000,793303.625,94322
2014-10-23,800000,808000,786000,794000,789327.1875,57991
2014-10-24,794000,798000,767000,780000,775409.625,50995
2014-10-27,781000,785000,773000,777000,772427.25,46736
2014-10-28,782000,806000,775000,804000,799268.3125,63796
2014-10-29,811000,811000,773000,778000,773421.375,120100
2014-10-30,780000,789000,736000,750000,745586.125,254595
2014-10-31,755000,760000,747000,754000,749562.625,140379
2014-11-03,745000,759000,744000,749000,744592,115640
2014-11-04,749000,759000,741000,751000,746580.1875,124990
2014-11-05,758000,767000,746000,765000,760497.875,92243
2014-11-06,766000,766000,742000,746000,741609.625,91563
2014-11-07,740000,750000,731000,743000,738627.375,103613
2014-11-10,737000,750000,737000,743000,738627.375,87479
2014-11-11,740000,751000,739000,742000,737633.1875,117817
2014-11-12,750000,758000,738000,749000,744592,128975
2014-11-13,745000,765000,745000,763000,758509.5625,97441
2014-11-14,762000,774000,754000,761000,756521.375,71797
2014-11-17,754000,762000,750000,761000,756521.375,68779
2014-11-18,761000,788000,759000,781000,776403.6875,98698
2014-11-19,789000,790000,780000,787000,782368.375,104763
2014-11-20,782000,791000,782000,789000,784356.6875,53442
2014-11-21,786000,788000,763000,763000,758509.5625,79582
2014-11-24,766000,770000,742000,750000,745586.125,156481
2014-11-25,751000,762000,750000,753000,748568.4375,73558
2014-11-26,749000,758000,749000,753000,748568.4375,44541
2014-11-27,750000,756000,741000,745000,740615.5625,91984
2014-11-28,742000,758000,742000,756000,751550.8125,37003
2014-12-01,746000,758000,730000,738000,733656.75,107284
2014-12-02,741000,742000,729000,733000,728686.1875,58226
2014-12-03,729000,737000,728000,734000,729680.3125,47945
2014-12-04,732000,738000,730000,736000,731668.5,95206
2014-12-05,736000,737000,731000,736000,731668.5,72699
2014-12-08,732000,736000,730000,730000,725703.875,55735
2014-12-09,731000,736000,726000,726000,721727.3125,75223
2014-12-10,730000,732000,701000,711000,706815.6875,99553
2014-12-11,702000,713000,702000,704000,699856.875,75232
2014-12-12,713000,720000,703000,713000,708803.875,88672
2014-12-15,705000,728000,702000,722000,717750.9375,49522
2014-12-16,723000,735000,719000,729000,724709.75,68565
2014-12-17,739000,739000,721000,729000,724709.75,69486
2014-12-18,738000,738000,713000,719000,714768.5625,63678
2014-12-19,722000,740000,720000,740000,735645,87071
2014-12-22,743000,745000,731000,745000,740615.5625,45345
2014-12-23,749000,751000,740000,745000,740615.5625,37646
2014-12-24,743000,746000,730000,741000,736639.1875,49504
2014-12-26,733000,746000,731000,736000,731668.5,40835
2014-12-29,728000,734000,721000,723000,719509.5,37568
2014-12-30,717000,722000,708000,712000,708562.5625,85390
2015-01-02,713000,733000,712000,731000,727470.875,64225
2015-01-05,726000,750000,721000,749000,745384,112572
2015-01-06,741000,754000,735000,743000,739413,92315
2015-01-07,749000,749000,730000,732000,728466.125,51987
2015-01-08,729000,745000,729000,744000,740408.0625,56392
2015-01-09,759000,759000,742000,752000,748369.5625,73987
2015-01-12,746000,760000,746000,750000,746379.1875,36733
2015-01-13,752000,755000,738000,740000,736427.4375,48928
2015-01-14,735000,745000,732000,739000,735432.25,63850
2015-01-15,748000,778000,741000,777000,773248.8125,187236
2015-01-16,779000,780000,757000,777000,773248.8125,116659
2015-01-19,780000,784000,773000,776000,772253.625,91305
2015-01-20,780000,797000,780000,790000,786186,101343
2015-01-21,782000,789000,768000,780000,776234.375,71564
2015-01-22,783000,789000,762000,765000,761306.75,83439
2015-01-23,775000,780000,760000,780000,776234.375,99297
2015-01-26,775000,779000,768000,771000,767277.75,69003
2015-01-27,774000,775000,761000,764000,760311.625,84489
2015-01-28,760000,780000,760000,777000,773248.8125,123220
2015-01-29,760000,762000,731000,736000,732446.75,278475
2015-01-30,725000,730000,711000,716000,712543.3125,300061
2015-02-02,716000,723000,707000,711000,707567.5,112994
2015-02-03,711000,717000,705000,712000,708562.5625,121641
2015-02-04,716000,727000,715000,725000,721499.9375,131353
2015-02-05,722000,725000,710000,712000,708562.5625,77889
2015-02-06,711000,721000,708000,715000,711548.125,76000
2015-02-09,715000,715000,680000,681000,677712.3125,214231
2015-02-10,670000,678000,639000,648000,644871.625,370269
2015-02-11,660000,677000,653000,673000,669750.9375,192828
2015-02-12,680000,680000,656000,680000,676717.125,114927
2015-02-13,675000,692000,666000,668000,664775.0625,99818
2015-02-16,666000,676000,665000,669000,665770.1875,55533
2015-02-17,666000,675000,666000,671000,667760.625,35224
2015-02-23,668000,672000,632000,639000,635915.125,291781
2015-02-24,637000,647000,635000,637000,633924.6875,142951
2015-02-25,639000,644000,633000,641000,637905.4375,146624
2015-02-26,636000,641000,626000,626000,622977.75,174743
2015-02-27,623000,668000,623000,661000,657808.8125,266350
2015-03-02,662000,667000,641000,646000,642881.3125,150448
2015-03-03,653000,659000,646000,650000,646861.9375,104024
2015-03-04,649000,682000,639000,680000,676717.125,268490
2015-03-05,679000,701000,675000,689000,685673.6875,168193
2015-03-06,692000,694000,672000,680000,676717.125,92392
2015-03-09,669000,674000,652000,653000,649847.4375,128196
2015-03-10,652000,659000,641000,641000,637905.4375,111598
2015-03-11,639000,646000,629000,629000,625963.3125,174115
2015-03-12,633000,645000,627000,627000,623973,184540
2015-03-13,645000,653000,640000,650000,646861.9375,157276
2015-03-16,653000,653000,637000,643000,639895.75,125723
2015-03-17,649000,663000,644000,660000,656813.6875,121724
2015-03-18,658000,666000,650000,654000,650842.625,110917
2015-03-19,661000,662000,641000,641000,637905.4375,120392
2015-03-20,643000,654000,643000,654000,650842.625,90524
2015-03-23,660000,681000,657000,680000,676717.125,166177
2015-03-24,685000,685000,667000,675000,671741.25,88051
2015-03-25,684000,685000,669000,670000,666765.375,74720
2015-03-26,670000,675000,660000,661000,657808.8125,95061
2015-03-27,671000,673000,662000,672000,668755.6875,101438
2015-03-30,685000,692000,673000,681000,677712.3125,88928
2015-03-31,690000,691000,669000,671000,667760.625,90718
2015-04-01,672000,675000,661000,667000,663779.875,75195
2015-04-02,664000,669000,624000,642000,638900.5,481098
2015-04-03,638000,649000,632000,647000,643876.4375,138584
2015-04-06,648000,653000,634000,635000,631934.3125,91250
2015-04-07,641000,645000,637000,639000,635915.125,68519
2015-04-08,643000,647000,640000,645000,641886.0625,121290
2015-04-09,645000,669000,643000,653000,649847.4375,176334
2015-04-10,655000,662000,647000,650000,646861.9375,119993
2015-04-13,646000,655000,643000,652000,648852.3125,94748
2015-04-14,652000,668000,651000,667000,663779.875,126276
2015-04-15,669000,672000,665000,671000,667760.625,85277
2015-04-16,674000,675000,662000,673000,669750.9375,96797
2015-04-17,675000,677000,667000,669000,665770.1875,100653
2015-04-20,661000,672000,661000,666000,662784.6875,87557
2015-04-21,669000,670000,653000,669000,665770.1875,118397
2015-04-22,679000,679000,669000,674000,670746.125,142551
2015-04-23,680000,685000,667000,682000,678707.5,126074
2015-04-24,678000,685000,659000,667000,663779.875,109127
2015-04-27,673000,688000,667000,684000,680697.8125,204139
2015-04-28,690000,690000,682000,686000,682688.125,133770
2015-04-29,683000,689000,674000,679000,675721.9375,163567
2015-04-30,670000,682000,647000,650000,646861.9375,319618
2015-05-04,643000,649000,603000,603000,600088.8125,391501
2015-05-06,601000,616000,596000,613000,610040.5625,296941
2015-05-07,613000,617000,604000,611000,608050.25,137775
2015-05-08,608000,620000,608000,609000,606059.9375,88637
2015-05-11,610000,614000,603000,606000,603074.375,84927
2015-05-12,600000,611000,598000,605000,602079.1875,89531
2015-05-13,604000,606000,600000,604000,601084.0625,80931
2015-05-14,601000,610000,601000,607000,604069.5625,61571
2015-05-15,610000,612000,606000,610000,607055,62315
2015-05-18,614000,621000,612000,618000,615016.4375,103829
2015-05-19,623000,628000,617000,626000,622977.75,103452
2015-05-20,634000,634000,615000,616000,613026.125,67023
2015-05-21,608000,615000,595000,607000,604069.5625,161664
2015-05-22,607000,627000,607000,627000,623973,80822
2015-05-26,635000,636000,617000,621000,618002,72668
2015-05-27,618000,618000,601000,608000,605064.6875,119610
2015-05-28,613000,617000,605000,605000,602079.1875,75639
2015-05-29,604000,629000,604000,609000,606059.9375,156606
2015-06-01,611000,621000,609000,617000,614021.25,80518
2015-06-02,622000,623000,608000,611000,608050.25,71107
2015-06-03,620000,620000,601000,601000,598098.5,65980
2015-06-04,602000,605000,580000,580000,577199.875,175738
2015-06-05,569000,583000,565000,565000,562272.3125,168778
2015-06-08,571000,594000,568000,587000,584166.125,116540
2015-06-09,590000,595000,577000,590000,587151.625,126185
2015-06-10,599000,599000,568000,568000,565257.8125,89547
2015-06-11,575000,589000,566000,566000,563267.5,230670
2015-06-12,574000,603000,573000,601000,598098.5,247231
2015-06-15,607000,628000,607000,627000,623973,330737
2015-06-16,628000,634000,616000,627000,623973,157110
2015-06-17,621000,637000,620000,630000,626958.5625,111569
2015-06-18,638000,639000,622000,624000,620987.4375,73362
2015-06-19,625000,635000,615000,634000,630939.1875,69782
2015-06-22,638000,642000,625000,631000,627953.625,42431
2015-06-23,635000,640000,629000,640000,636910.1875,46207
2015-06-24,657000,658000,644000,649000,645866.75,94340
2015-06-25,652000,656000,641000,653000,649847.4375,101920
2015-06-26,656000,671000,650000,658000,654823.3125,134720
2015-06-29,650000,656000,641000,651000,647857.125,66527
2015-06-30,644000,649000,627000,634000,630939.1875,117991
2015-07-01,628000,631000,603000,628000,624968.125,231947
2015-07-02,629000,629000,613000,615000,612030.875,136739
2015-07-03,621000,624000,608000,613000,610040.5625,83435
2015-07-06,605000,621000,605000,616000,613026.125,72393
2015-07-07,627000,627000,610000,613000,610040.5625,81664
2015-07-08,615000,638000,609000,619000,616011.5625,135080
2015-07-09,612000,615000,594000,610000,607055,94778
2015-07-10,618000,618000,603000,612000,609045.375,56521
2015-07-13,612000,621000,609000,614000,611035.8125,40453
2015-07-14,616000,619000,610000,614000,611035.8125,43411
2015-07-15,614000,615000,605000,605000,602079.1875,57546
2015-07-16,605000,624000,605000,607000,604069.5625,101006
2015-07-17,618000,638000,612000,632000,628948.875,207536
2015-07-20,647000,657000,634000,638000,634919.875,122608
2015-07-21,649000,652000,641000,649000,645866.75,64432
2015-07-22,643000,644000,629000,635000,631934.3125,89075
2015-07-23,634000,635000,617000,622000,618997.125,74172
2015-07-24,620000,627000,613000,625000,621982.6875,77265
2015-07-27,625000,625000,606000,611000,608050.25,73090
2015-07-28,609000,613000,601000,610000,607055,84122
2015-07-29,605000,610000,600000,602000,599093.6875,108588
2015-07-30,572000,572000,510000,518000,515499.2188,743728
2015-07-31,508000,524000,505000,523000,520475.0625,275526
2015-08-03,520000,525000,517000,520000,517489.5313,125078
2015-08-04,520000,527000,518000,526000,523460.5938,107729
2015-08-05,531000,531000,518000,525000,522465.4375,115109
2015-08-06,526000,527000,515000,516000,513508.875,168144
2015-08-07,515000,519000,500000,501000,498581.3125,254547
2015-08-10,507000,515000,503000,511000,508533,122165
2015-08-11,521000,530000,516000,523000,520475.0625,118707
2015-08-12,522000,534000,517000,528000,525450.9375,153266
2015-08-13,516000,525000,512000,519000,516494.375,117041
2015-08-14,519000,519000,519000,519000,516494.375,0
2015-08-17,513000,520000,510000,510000,507537.8438,76310
2015-08-18,512000,525000,511000,522000,519479.9063,94196
2015-08-19,516000,527000,516000,524000,521470.2813,128122
2015-08-20,535000,538000,519000,521000,518484.7188,100228
2015-08-21,525000,526000,507000,516000,513508.875,97576
2015-08-24,506000,515000,495500,500000,497586.125,124043
2015-08-25,497000,502000,482000,491500,489127.1563,191766
2015-08-26,490000,503000,484000,489000,486639.2188,209874
2015-08-27,495500,502000,486500,487500,485146.4688,146915
2015-08-28,491500,496500,480500,488000,485644.0313,191470
2015-08-31,487500,495500,471000,495500,493107.875,179390
2015-09-01,495500,501000,475000,476000,473701.9688,137711
2015-09-02,470500,473500,462000,466000,463750.2813,160619
2015-09-03,466000,480000,466000,470500,468228.5313,158907
2015-09-04,470500,481500,466500,469500,467233.375,99009
2015-09-07,473000,476000,466000,474500,472209.2188,86443
2015-09-08,475500,478000,458000,461500,459272,97346
2015-09-09,467000,502000,467000,501000,498581.3125,167247
2015-09-10,490000,502000,490000,500000,497586.125,151685
2015-09-11,493000,495500,485500,488500,486141.6563,97766
2015-09-14,490000,490500,468000,476000,473701.9688,148250
2015-09-15,475000,479500,468000,470500,468228.5313,123370
2015-09-16,472000,481500,468500,481500,479175.4375,130713
2015-09-17,484000,515000,483500,510000,507537.8438,226216
2015-09-18,515000,518000,498500,509000,506542.6875,99472
2015-09-21,509000,509000,499500,500000,497586.125,49726
2015-09-22,505000,508000,494500,496000,493605.4063,78927
2015-09-23,491500,518000,488500,505000,502561.9688,198201
2015-09-24,512000,516000,503000,506000,503557.125,113153
2015-09-25,507000,512000,499500,508000,505547.5,44307
2015-09-30,515000,515000,500000,513000,510523.3438,130548
2015-10-01,518000,546000,513000,546000,543364.0625,200898
2015-10-02,550000,551000,535000,550000,547344.75,140588
2015-10-05,549000,563000,537000,543000,540378.5,107172
2015-10-06,545000,558000,542000,556000,553315.75,118545
2015-10-07,561000,561000,550000,558000,555306.125,110751
2015-10-08,567000,569000,547000,561000,558291.625,96144
2015-10-12,576000,583000,550000,574000,571228.875,166198
2015-10-13,578000,579000,568000,579000,576204.75,78797
2015-10-14,577000,577000,561000,562000,559286.8125,79743
2015-10-15,562000,573000,560000,569000,566253,65926
2015-10-16,574000,587000,571000,587000,584166.125,96505
2015-10-19,588000,588000,572000,584000,581180.625,87213
2015-10-20,578000,585000,573000,578000,575209.5,76475
2015-10-21,580000,580000,572000,575000,572224,81612
2015-10-22,569000,572000,547000,547000,544359.25,124372
2015-10-23,552000,574000,551000,571000,568243.375,120825
2015-10-26,574000,584000,548000,562000,559286.8125,148900
2015-10-27,547000,564000,547000,564000,561277.125,67455
2015-10-28,561000,577000,542000,577000,574214.4375,117682
2015-10-29,600000,617000,588000,592000,589141.9375,236647
2015-10-30,592000,607000,576000,600000,597103.375,191054
2015-11-02,600000,607000,597000,603000,600088.8125,103645
2015-11-03,607000,619000,600000,619000,616011.5625,116881
2015-11-04,625000,628000,616000,626000,622977.75,130717
2015-11-05,623000,635000,619000,629000,625963.3125,74342
2015-11-06,621000,631000,620000,630000,626958.5625,47733
2015-11-09,633000,636000,624000,634000,630939.1875,69266
2015-11-10,634000,634000,607000,618000,615016.4375,111953
2015-11-11,620000,630000,613000,625000,621982.6875,72445
2015-11-12,622000,628000,617000,620000,617006.8125,51223
2015-11-13,611000,616000,599000,606000,603074.375,79453
2015-11-16,590000,602000,589000,592000,589141.9375,110336
2015-11-17,596000,608000,596000,599000,596108.125,72457
2015-11-18,599000,604000,594000,600000,597103.375,40143
2015-11-19,601000,609000,594000,609000,606059.9375,58688
2015-11-20,616000,629000,610000,627000,623973,72507
2015-11-23,627000,629000,616000,624000,620987.4375,57656
2015-11-24,625000,633000,619000,621000,618002,62079
2015-11-25,620000,633000,616000,630000,626958.5625,60328
2015-11-26,630000,635000,623000,633000,629944,55020
2015-11-27,627000,647000,627000,632000,628948.875,63802
2015-11-30,633000,636000,620000,631000,627953.625,137122
2015-12-01,635000,649000,632000,647000,643876.4375,60670
2015-12-02,644000,651000,636000,639000,635915.125,74574
2015-12-03,648000,649000,627000,633000,629944,46391
2015-12-04,628000,630000,613000,625000,621982.6875,78208
2015-12-07,627000,634000,608000,608000,605064.6875,108353
2015-12-08,609000,621000,609000,613000,610040.5625,74051
2015-12-09,610000,620000,610000,612000,609045.375,78660
2015-12-10,606000,623000,604000,618000,615016.4375,83127
2015-12-11,613000,640000,613000,640000,636910.1875,77560
2015-12-14,634000,640000,628000,633000,629944,72465
2015-12-15,646000,648000,635000,643000,639895.75,67405
2015-12-16,649000,652000,645000,646000,642881.3125,77097
2015-12-17,654000,659000,646000,653000,649847.4375,70546
2015-12-18,649000,653000,636000,640000,636910.1875,49587
2015-12-21,645000,652000,642000,648000,644871.625,52789
2015-12-22,646000,654000,637000,653000,649847.4375,46151
2015-12-23,653000,654000,645000,653000,649847.4375,41170
2015-12-24,649000,654000,646000,647000,643876.4375,32816
2015-12-28,647000,650000,638000,641000,637905.4375,47511
2015-12-29,649000,649000,631000,642000,639998.8125,50648
2015-12-30,642000,668000,639000,658000,655949,64215
2016-01-04,650000,658000,632000,632000,630030.0625,93272
2016-01-05,633000,642000,631000,637000,635014.4375,69456
2016-01-06,645000,645000,622000,623000,621058.125,95682
2016-01-07,626000,660000,626000,652000,649967.6875,125253
2016-01-08,652000,659000,642000,652000,649967.6875,63922
2016-01-11,645000,651000,626000,628000,626042.4375,88620
2016-01-12,636000,654000,632000,650000,647973.9375,78010
2016-01-13,656000,657000,643000,649000,646977,92220
2016-01-14,642000,659000,640000,651000,648970.8125,85824
2016-01-15,662000,673000,658000,670000,667911.5625,128415
2016-01-18,663000,687000,663000,687000,684858.5625,140601
2016-01-19,683000,684000,664000,670000,667911.5625,144586
2016-01-20,670000,673000,651000,664000,661930.3125,95351
2016-01-21,656000,657000,631000,639000,637008.25,135186
2016-01-22,650000,668000,640000,668000,665917.8125,91200
2016-01-25,668000,677000,657000,673000,670902.25,61255
2016-01-26,675000,681000,671000,680000,677880.4375,56078
2016-01-27,687000,687000,666000,674000,671899.125,66471
2016-01-28,642000,650000,621000,631000,629033.125,277566
2016-01-29,627000,631000,605000,628000,626042.4375,269400
2016-02-01,622000,629000,608000,613000,611089.25,144528
2016-02-02,611000,618000,592000,600000,598129.8125,223453
2016-02-03,593000,606000,593000,601000,599126.625,94740
2016-02-04,606000,607000,594000,602000,600123.5625,87070
2016-02-05,600000,605000,596000,599000,597132.875,55313
2016-02-11,589000,589000,563000,563000,561245.125,184341
2016-02-12,555000,566000,544000,556000,554266.9375,198082
2016-02-15,561000,567000,548000,556000,554266.9375,146518
2016-02-16,553000,580000,553000,575000,573207.6875,123943
2016-02-17,578000,587000,574000,575000,573207.6875,158463
2016-02-18,578000,588000,576000,582000,580185.875,83228
2016-02-19,579000,582000,568000,573000,571213.9375,76728
2016-02-22,575000,581000,565000,565000,563238.875,86272
2016-02-23,569000,587000,568000,584000,582179.6875,111857
2016-02-24,583000,584000,572000,580000,578192.125,71221
2016-02-25,581000,589000,578000,582000,580185.875,57095
2016-02-26,581000,586000,575000,580000,578192.125,45972
2016-02-29,580000,585000,570000,572000,570217.0625,78709
2016-03-02,584000,612000,581000,609000,607101.75,119099
2016-03-03,615000,615000,602000,610000,608098.5625,74873
2016-03-04,615000,621000,604000,613000,611089.25,66116
2016-03-07,615000,619000,599000,599000,597132.875,75885
2016-03-08,588000,612000,588000,604000,602117.3125,49925
2016-03-09,601000,610000,600000,608000,606104.8125,37660
2016-03-10,608000,644000,602000,635000,633020.625,136851
2016-03-11,638000,649000,631000,636000,634017.5625,108114
2016-03-14,641000,642000,625000,635000,633020.625,52825
2016-03-15,635000,648000,632000,641000,639002,51664
2016-03-16,644000,647000,635000,640000,638005.0625,41993
2016-03-17,649000,649000,630000,636000,634017.5625,79516
2016-03-18,633000,642000,630000,639000,637008.25,59518
2016-03-21,634000,648000,633000,642000,639998.8125,63761
2016-03-22,641000,654000,639000,649000,646977,99260
2016-03-23,650000,652000,627000,634000,632023.8125,94009
2016-03-24,638000,642000,621000,624000,622054.9375,73071
2016-03-25,624000,629000,611000,613000,611089.25,104353
2016-03-28,616000,628000,615000,617000,615076.75,54766
2016-03-29,617000,640000,616000,640000,638005.0625,71050
2016-03-30,649000,649000,632000,637000,635014.4375,89180
2016-03-31,645000,646000,633000,637000,635014.4375,107783
2016-04-01,645000,645000,624000,628000,626042.4375,62556
2016-04-04,632000,651000,632000,651000,648970.8125,108339
2016-04-05,650000,653000,648000,652000,649967.6875,92265
2016-04-06,645000,651000,642000,649000,646977,84628
2016-04-07,651000,677000,649000,675000,672896,141392
2016-04-08,667000,670000,660000,663000,660933.375,72693
2016-04-11,663000,670000,656000,664000,661930.3125,59360
2016-04-12,666000,672000,660000,670000,667911.5625,55658
2016-04-14,690000,691000,668000,673000,670902.25,89049
2016-04-15,672000,677000,668000,673000,670902.25,80228
2016-04-18,668000,672000,657000,661000,658939.625,74941
2016-04-19,661000,672000,661000,669000,666914.6875,90281
2016-04-20,666000,668000,651000,654000,651961.4375,92783
2016-04-21,660000,667000,656000,667000,664920.9375,82414
2016-04-22,660000,665000,657000,663000,660933.375,38974
2016-04-25,662000,665000,655000,662000,659936.5,71124
2016-04-26,663000,672000,649000,654000,651961.4375,157920
2016-04-27,648000,665000,640000,665000,662927.125,80668
2016-04-28,691000,691000,646000,659000,656945.875,228211
2016-04-29,668000,681000,666000,677000,674889.75,181733
2016-05-02,679000,680000,667000,678000,675886.625,57779
2016-05-03,682000,682000,675000,676000,673892.875,68780
2016-05-04,679000,683000,670000,680000,677880.4375,139450
2016-05-09,699000,705000,687000,700000,697818.0625,185085
2016-05-10,708000,714000,695000,707000,704796.25,106455
2016-05-11,700000,702000,690000,693000,690839.875,88336
2016-05-12,695000,697000,676000,676000,673892.875,67686
2016-05-13,675000,687000,668000,677000,674889.75,92573
2016-05-16,671000,695000,671000,692000,689843,64530
2016-05-17,691000,694000,686000,694000,691836.75,68326
2016-05-18,694000,698000,682000,698000,695824.3125,175078
2016-05-19,687000,701000,687000,701000,698814.9375,50218
2016-05-20,708000,710000,682000,688000,685855.5,76520
2016-05-23,690000,690000,673000,690000,687849.25,57779
2016-05-24,690000,703000,686000,694000,691836.75,55240
2016-05-25,701000,709000,695000,704000,701805.625,92645
2016-05-26,704000,709000,699000,703000,700808.6875,45223
2016-05-27,705000,706000,695000,700000,697818.0625,45014
2016-05-30,705000,712000,702000,710000,707786.875,82852
2016-05-31,710000,720000,706000,720000,717755.75,115867
2016-06-01,700000,701000,666000,687000,684858.5625,336227
2016-06-02,694000,713000,691000,697000,694827.4375,101813
2016-06-03,702000,708000,695000,707000,704796.25,87753
2016-06-07,728000,729000,705000,707000,704796.25,99661
2016-06-08,709000,725000,708000,722000,719749.5,111238
2016-06-09,731000,733000,712000,720000,717755.75,134568
2016-06-10,731000,733000,717000,720000,717755.75,95001
2016-06-13,714000,714000,686000,697000,694827.4375,160118
2016-06-14,689000,702000,679000,697000,694827.4375,130979
2016-06-15,704000,709000,692000,697000,694827.4375,70465
2016-06-16,691000,701000,691000,701000,698814.9375,59844
2016-06-17,701000,702000,688000,689000,686852.375,73560
2016-06-20,697000,697000,684000,692000,689843,61510
2016-06-21,694000,698000,688000,697000,694827.4375,61540
2016-06-22,699000,730000,699000,730000,727724.5625,201087
2016-06-23,733000,760000,732000,747000,744671.5625,226122
2016-06-24,745000,759000,721000,739000,736696.5,173581
2016-06-27,728000,730000,706000,710000,707786.875,234896
2016-06-28,701000,719000,700000,719000,716758.8125,154017
2016-06-29,715000,724000,713000,713000,710777.5625,148394
2016-06-30,710000,717000,707000,710000,707786.875,153533
2016-07-01,713000,723000,713000,713000,710777.5625,76569
2016-07-04,716000,729000,712000,727000,724733.9375,117837
2016-07-05,730000,756000,730000,750000,747662.25,127066
2016-07-06,750000,750000,730000,745000,742677.8125,122446
2016-07-07,752000,770000,748000,753000,750652.8125,68516
2016-07-08,751000,756000,748000,750000,747662.25,73753
2016-07-11,745000,758000,743000,754000,751649.75,108205
2016-07-12,759000,768000,748000,755000,752646.6875,127011
2016-07-13,760000,768000,748000,758000,755637.25,155150
2016-07-14,751000,754000,734000,734000,731712.125,165410
2016-07-15,750000,753000,706000,716000,713768.1875,306084
2016-07-18,717000,718000,706000,712000,709780.625,150928
2016-07-19,718000,721000,707000,718000,715762,110798
2016-07-20,715000,717000,691000,695000,692833.6875,201850
2016-07-21,698000,706000,697000,704000,701805.625,108311
2016-07-22,706000,712000,704000,705000,702802.5,90330
2016-07-25,708000,714000,708000,710000,707786.875,51417
2016-07-26,711000,714000,702000,710000,707786.875,57867
2016-07-27,710000,718000,710000,712000,709780.625,58607
2016-07-28,717000,719000,707000,710000,707786.875,98214
2016-07-29,710000,717000,708000,710000,707786.875,106351
2016-08-01,711000,713000,678000,701000,698814.9375,145886
2016-08-02,701000,715000,699000,713000,710777.5625,48938
2016-08-03,710000,713000,702000,705000,702802.5,49681
2016-08-04,713000,714000,701000,707000,704796.25,51248
2016-08-05,711000,725000,705000,723000,720746.375,55159
2016-08-08,728000,749000,727000,749000,746665.3125,116945
2016-08-09,754000,757000,750000,755000,752646.6875,168810
2016-08-10,765000,776000,759000,775000,772584.3125,160412
2016-08-11,779000,779000,769000,778000,775574.9375,76227
2016-08-12,777000,784000,777000,782000,779562.5,51184
2016-08-16,784000,798000,783000,790000,787537.5,112935
2016-08-17,775000,792000,775000,790000,787537.5,69851
2016-08-18,792000,801000,790000,801000,798503.25,92495
2016-08-19,807000,811000,798000,805000,802490.8125,137384
2016-08-22,800000,803000,793000,795000,792521.9375,80005
2016-08-23,801000,808000,795000,806000,803487.6875,69435
2016-08-24,807000,814000,800000,812000,809468.9375,71904
2016-08-25,812000,812000,802000,804000,801493.875,96952
2016-08-26,796000,809000,796000,805000,802490.8125,75008
2016-08-29,806000,819000,800000,810000,807475.1875,84039
2016-08-30,811000,821000,805000,821000,818440.875,70624
2016-08-31,843000,850000,827000,845000,842366.125,158267
2016-09-01,845000,847000,819000,829000,826416,90304
2016-09-02,833000,835000,822000,831000,828409.75,65593
2016-09-05,842000,855000,842000,850000,847350.5,51800
2016-09-06,858000,875000,833000,843000,840372.375,120907
2016-09-07,843000,874000,838000,872000,869281.9375,87219
2016-09-08,869000,872000,851000,869000,866291.25,78393
2016-09-09,852000,860000,841000,847000,844359.875,83335
2016-09-12,835000,843000,831000,840000,837381.6875,69512
2016-09-13,850000,851000,833000,841000,838378.5625,69669
2016-09-19,853000,870000,845000,856000,853331.8125,117354
2016-09-20,858000,867000,835000,836000,833394.1875,109454
2016-09-21,836000,864000,836000,855000,852334.875,108756
2016-09-22,867000,874000,855000,873000,870278.875,112398
2016-09-23,882000,882000,861000,878000,875263.1875,74094
2016-09-26,879000,884000,869000,876000,873269.4375,42051
2016-09-27,876000,890000,866000,884000,881244.5625,80703
2016-09-28,886000,895000,884000,887000,884235.125,54783
2016-09-29,890000,903000,887000,900000,897194.6875,77187
2016-09-30,886000,888000,859000,883000,880247.625,172513
2016-10-04,883000,884000,850000,858000,855325.5625,109200
2016-10-05,853000,875000,851000,867000,864297.5,66523
2016-10-06,869000,874000,852000,861000,858316.25,54843
2016-10-07,860000,861000,834000,843000,840372.375,75928
2016-10-10,853000,880000,848000,872000,869281.9375,69249
2016-10-11,888000,894000,853000,862000,859313.0625,70122
2016-10-12,870000,880000,862000,864000,861306.875,64084
2016-10-13,859000,863000,827000,827000,824422.1875,96099
2016-10-14,831000,849000,831000,844000,841369.1875,56239
2016-10-17,842000,857000,833000,851000,848347.375,77721
2016-10-18,854000,858000,838000,846000,843362.9375,81061
2016-10-19,841000,845000,823000,829000,826416,85601
2016-10-20,830000,845000,826000,844000,841369.1875,116179
2016-10-21,838000,840000,829000,831000,828409.75,60552
2016-10-24,826000,836000,826000,833000,830403.5,135275
2016-10-25,825000,843000,825000,837000,834391,86741
2016-10-26,827000,852000,827000,848000,845356.75,71085
2016-10-27,863000,883000,853000,859000,856322.5,178398
2016-10-28,871000,876000,855000,860000,857319.3125,80422
2016-10-31,858000,866000,847000,857000,854328.6875,66212
2016-11-01,860000,860000,832000,847000,844359.875,224653
